productId,name,description,manufactoring_date,expiry_date
32943,Gamma Tool 32943,Durable tool for professionals,2474-12-26,2476-12-26
32944,Delta Device 32944,Compact and efficient device,2474-12-31,2476-12-31
32945,Epsilon Gear 32945,Precision engineered gear,2475-01-05,2477-01-05
32946,Zeta Component 32946,Essential component for machines,2475-01-10,2477-01-10
32947,Eta Module 32947,Modular design for flexibility,2475-01-15,2477-01-15
32948,Theta Part 32948,High performance part,2475-01-20,2477-01-20
32949,Iota Accessory 32949,Accessory for multiple uses,2475-01-25,2477-01-25
32950,Kappa Unit 32950,Unit for industrial applications,2475-01-30,2477-01-30
32951,Lambda Widget 32951,Next-gen widget,2475-02-04,2477-02-04
32952,Mu Gadget 32952,Smart gadget for home,2475-02-09,2477-02-09
32953,Nu Tool 32953,Ergonomic tool,2475-02-14,2477-02-14
32954,Xi Device 32954,Energy efficient device,2475-02-19,2477-02-19
32955,Omicron Gear 32955,Heavy-duty gear,2475-02-24,2477-02-24
32956,Pi Component 32956,Component for electronics,2475-03-01,2477-03-01
32957,Rho Module 32957,Module for automation,2475-03-06,2477-03-06
32958,Sigma Part 32958,Precision part,2475-03-11,2477-03-11
32959,Tau Accessory 32959,Accessory for gadgets,2475-03-16,2477-03-16
32960,Upsilon Unit 32960,Unit for assembly lines,2475-03-21,2477-03-21
32961,Alpha Widget 32961,High quality widget,2475-03-26,2477-03-26
32962,Beta Gadget 32962,Advanced gadget for daily use,2475-03-31,2477-03-31
32963,Gamma Tool 32963,Durable tool for professionals,2475-04-05,2477-04-05
32964,Delta Device 32964,Compact and efficient device,2475-04-10,2477-04-10
32965,Epsilon Gear 32965,Precision engineered gear,2475-04-15,2477-04-15
32966,Zeta Component 32966,Essential component for machines,2475-04-20,2477-04-20
32967,Eta Module 32967,Modular design for flexibility,2475-04-25,2477-04-25
32968,Theta Part 32968,High performance part,2475-04-30,2477-04-30
32969,Iota Accessory 32969,Accessory for multiple uses,2475-05-05,2477-05-05
32970,Kappa Unit 32970,Unit for industrial applications,2475-05-10,2477-05-10
32971,Lambda Widget 32971,Next-gen widget,2475-05-15,2477-05-15
32972,Mu Gadget 32972,Smart gadget for home,2475-05-20,2477-05-20
32973,Nu Tool 32973,Ergonomic tool,2475-05-25,2477-05-25
32974,Xi Device 32974,Energy efficient device,2475-05-30,2477-05-30
32975,Omicron Gear 32975,Heavy-duty gear,2475-06-04,2477-06-04
32976,Pi Component 32976,Component for electronics,2475-06-09,2477-06-09
32977,Rho Module 32977,Module for automation,2475-06-14,2477-06-14
32978,Sigma Part 32978,Precision part,2475-06-19,2477-06-19
32979,Tau Accessory 32979,Accessory for gadgets,2475-06-24,2477-06-24
32980,Upsilon Unit 32980,Unit for assembly lines,2475-06-29,2477-06-29
32981,Alpha Widget 32981,High quality widget,2475-07-04,2477-07-04
32982,Beta Gadget 32982,Advanced gadget for daily use,2475-07-09,2477-07-09
32983,Gamma Tool 32983,Durable tool for professionals,2475-07-14,2477-07-14
32984,Delta Device 32984,Compact and efficient device,2475-07-19,2477-07-19
32985,Epsilon Gear 32985,Precision engineered gear,2475-07-24,2477-07-24
32986,Zeta Component 32986,Essential component for machines,2475-07-29,2477-07-29
32987,Eta Module 32987,Modular design for flexibility,2475-08-03,2477-08-03
32988,Theta Part 32988,High performance part,2475-08-08,2477-08-08
32989,Iota Accessory 32989,Accessory for multiple uses,2475-08-13,2477-08-13
32990,Kappa Unit 32990,Unit for industrial applications,2475-08-18,2477-08-18
32991,Lambda Widget 32991,Next-gen widget,2475-08-23,2477-08-23
32992,Mu Gadget 32992,Smart gadget for home,2475-08-28,2477-08-28
32993,Nu Tool 32993,Ergonomic tool,2475-09-02,2477-09-02
32994,Xi Device 32994,Energy efficient device,2475-09-07,2477-09-07
32995,Omicron Gear 32995,Heavy-duty gear,2475-09-12,2477-09-12
32996,Pi Component 32996,Component for electronics,2475-09-17,2477-09-17
32997,Rho Module 32997,Module for automation,2475-09-22,2477-09-22
32998,Sigma Part 32998,Precision part,2475-09-27,2477-09-27
32999,Tau Accessory 32999,Accessory for gadgets,2475-10-02,2477-10-02
33000,Upsilon Unit 33000,Unit for assembly lines,2475-10-07,2477-10-07
33001,Alpha Widget 33001,High quality widget,2475-10-12,2477-10-12
33002,Beta Gadget 33002,Advanced gadget for daily use,2475-10-17,2477-10-17
33003,Gamma Tool 33003,Durable tool for professionals,2475-10-22,2477-10-22
33004,Delta Device 33004,Compact and efficient device,2475-10-27,2477-10-27
33005,Epsilon Gear 33005,Precision engineered gear,2475-11-01,2477-11-01
33006,Zeta Component 33006,Essential component for machines,2475-11-06,2477-11-06
33007,Eta Module 33007,Modular design for flexibility,2475-11-11,2477-11-11
33008,Theta Part 33008,High performance part,2475-11-16,2477-11-16
33009,Iota Accessory 33009,Accessory for multiple uses,2475-11-21,2477-11-21
33010,Kappa Unit 33010,Unit for industrial applications,2475-11-26,2477-11-26
33011,Lambda Widget 33011,Next-gen widget,2475-12-01,2477-12-01
33012,Mu Gadget 33012,Smart gadget for home,2475-12-06,2477-12-06
33013,Nu Tool 33013,Ergonomic tool,2475-12-11,2477-12-11
33014,Xi Device 33014,Energy efficient device,2475-12-16,2477-12-16
33015,Omicron Gear 33015,Heavy-duty gear,2475-12-21,2477-12-21
33016,Pi Component 33016,Component for electronics,2475-12-26,2477-12-26
33017,Rho Module 33017,Module for automation,2475-12-31,2477-12-31
33018,Sigma Part 33018,Precision part,2476-01-05,2478-01-05
33019,Tau Accessory 33019,Accessory for gadgets,2476-01-10,2478-01-10
33020,Upsilon Unit 33020,Unit for assembly lines,2476-01-15,2478-01-15
33021,Alpha Widget 33021,High quality widget,2476-01-20,2478-01-20
33022,Beta Gadget 33022,Advanced gadget for daily use,2476-01-25,2478-01-25
33023,Gamma Tool 33023,Durable tool for professionals,2476-01-30,2478-01-30
33024,Delta Device 33024,Compact and efficient device,2476-02-04,2478-02-04
33025,Epsilon Gear 33025,Precision engineered gear,2476-02-09,2478-02-09
33026,Zeta Component 33026,Essential component for machines,2476-02-14,2478-02-14
33027,Eta Module 33027,Modular design for flexibility,2476-02-19,2478-02-19
33028,Theta Part 33028,High performance part,2476-02-24,2478-02-24
33029,Iota Accessory 33029,Accessory for multiple uses,2476-02-29,2478-02-28
33030,Kappa Unit 33030,Unit for industrial applications,2476-03-05,2478-03-05
33031,Lambda Widget 33031,Next-gen widget,2476-03-10,2478-03-10
33032,Mu Gadget 33032,Smart gadget for home,2476-03-15,2478-03-15
33033,Nu Tool 33033,Ergonomic tool,2476-03-20,2478-03-20
33034,Xi Device 33034,Energy efficient device,2476-03-25,2478-03-25
33035,Omicron Gear 33035,Heavy-duty gear,2476-03-30,2478-03-30
33036,Pi Component 33036,Component for electronics,2476-04-04,2478-04-04
33037,Rho Module 33037,Module for automation,2476-04-09,2478-04-09
33038,Sigma Part 33038,Precision part,2476-04-14,2478-04-14
33039,Tau Accessory 33039,Accessory for gadgets,2476-04-19,2478-04-19
33040,Upsilon Unit 33040,Unit for assembly lines,2476-04-24,2478-04-24
33041,Alpha Widget 33041,High quality widget,2476-04-29,2478-04-29
33042,Beta Gadget 33042,Advanced gadget for daily use,2476-05-04,2478-05-04
33043,Gamma Tool 33043,Durable tool for professionals,2476-05-09,2478-05-09
33044,Delta Device 33044,Compact and efficient device,2476-05-14,2478-05-14
33045,Epsilon Gear 33045,Precision engineered gear,2476-05-19,2478-05-19
33046,Zeta Component 33046,Essential component for machines,2476-05-24,2478-05-24
33047,Eta Module 33047,Modular design for flexibility,2476-05-29,2478-05-29
33048,Theta Part 33048,High performance part,2476-06-03,2478-06-03
33049,Iota Accessory 33049,Accessory for multiple uses,2476-06-08,2478-06-08
33050,Kappa Unit 33050,Unit for industrial applications,2476-06-13,2478-06-13
33051,Lambda Widget 33051,Next-gen widget,2476-06-18,2478-06-18
33052,Mu Gadget 33052,Smart gadget for home,2476-06-23,2478-06-23
33053,Nu Tool 33053,Ergonomic tool,2476-06-28,2478-06-28
33054,Xi Device 33054,Energy efficient device,2476-07-03,2478-07-03
33055,Omicron Gear 33055,Heavy-duty gear,2476-07-08,2478-07-08
33056,Pi Component 33056,Component for electronics,2476-07-13,2478-07-13
33057,Rho Module 33057,Module for automation,2476-07-18,2478-07-18
33058,Sigma Part 33058,Precision part,2476-07-23,2478-07-23
33059,Tau Accessory 33059,Accessory for gadgets,2476-07-28,2478-07-28
33060,Upsilon Unit 33060,Unit for assembly lines,2476-08-02,2478-08-02
33061,Alpha Widget 33061,High quality widget,2476-08-07,2478-08-07
33062,Beta Gadget 33062,Advanced gadget for daily use,2476-08-12,2478-08-12
33063,Gamma Tool 33063,Durable tool for professionals,2476-08-17,2478-08-17
33064,Delta Device 33064,Compact and efficient device,2476-08-22,2478-08-22
33065,Epsilon Gear 33065,Precision engineered gear,2476-08-27,2478-08-27
33066,Zeta Component 33066,Essential component for machines,2476-09-01,2478-09-01
33067,Eta Module 33067,Modular design for flexibility,2476-09-06,2478-09-06
33068,Theta Part 33068,High performance part,2476-09-11,2478-09-11
33069,Iota Accessory 33069,Accessory for multiple uses,2476-09-16,2478-09-16
33070,Kappa Unit 33070,Unit for industrial applications,2476-09-21,2478-09-21
33071,Lambda Widget 33071,Next-gen widget,2476-09-26,2478-09-26
33072,Mu Gadget 33072,Smart gadget for home,2476-10-01,2478-10-01
33073,Nu Tool 33073,Ergonomic tool,2476-10-06,2478-10-06
33074,Xi Device 33074,Energy efficient device,2476-10-11,2478-10-11
33075,Omicron Gear 33075,Heavy-duty gear,2476-10-16,2478-10-16
33076,Pi Component 33076,Component for electronics,2476-10-21,2478-10-21
33077,Rho Module 33077,Module for automation,2476-10-26,2478-10-26
33078,Sigma Part 33078,Precision part,2476-10-31,2478-10-31
33079,Tau Accessory 33079,Accessory for gadgets,2476-11-05,2478-11-05
33080,Upsilon Unit 33080,Unit for assembly lines,2476-11-10,2478-11-10
33081,Alpha Widget 33081,High quality widget,2476-11-15,2478-11-15
33082,Beta Gadget 33082,Advanced gadget for daily use,2476-11-20,2478-11-20
33083,Gamma Tool 33083,Durable tool for professionals,2476-11-25,2478-11-25
33084,Delta Device 33084,Compact and efficient device,2476-11-30,2478-11-30
33085,Epsilon Gear 33085,Precision engineered gear,2476-12-05,2478-12-05
33086,Zeta Component 33086,Essential component for machines,2476-12-10,2478-12-10
33087,Eta Module 33087,Modular design for flexibility,2476-12-15,2478-12-15
33088,Theta Part 33088,High performance part,2476-12-20,2478-12-20
33089,Iota Accessory 33089,Accessory for multiple uses,2476-12-25,2478-12-25
33090,Kappa Unit 33090,Unit for industrial applications,2476-12-30,2478-12-30
33091,Lambda Widget 33091,Next-gen widget,2477-01-04,2479-01-04
33092,Mu Gadget 33092,Smart gadget for home,2477-01-09,2479-01-09
33093,Nu Tool 33093,Ergonomic tool,2477-01-14,2479-01-14
33094,Xi Device 33094,Energy efficient device,2477-01-19,2479-01-19
33095,Omicron Gear 33095,Heavy-duty gear,2477-01-24,2479-01-24
33096,Pi Component 33096,Component for electronics,2477-01-29,2479-01-29
33097,Rho Module 33097,Module for automation,2477-02-03,2479-02-03
33098,Sigma Part 33098,Precision part,2477-02-08,2479-02-08
33099,Tau Accessory 33099,Accessory for gadgets,2477-02-13,2479-02-13
33100,Upsilon Unit 33100,Unit for assembly lines,2477-02-18,2479-02-18
33101,Alpha Widget 33101,High quality widget,2477-02-23,2479-02-23
33102,Beta Gadget 33102,Advanced gadget for daily use,2477-02-28,2479-02-28
33103,Gamma Tool 33103,Durable tool for professionals,2477-03-05,2479-03-05
33104,Delta Device 33104,Compact and efficient device,2477-03-10,2479-03-10
33105,Epsilon Gear 33105,Precision engineered gear,2477-03-15,2479-03-15
33106,Zeta Component 33106,Essential component for machines,2477-03-20,2479-03-20
33107,Eta Module 33107,Modular design for flexibility,2477-03-25,2479-03-25
33108,Theta Part 33108,High performance part,2477-03-30,2479-03-30
33109,Iota Accessory 33109,Accessory for multiple uses,2477-04-04,2479-04-04
33110,Kappa Unit 33110,Unit for industrial applications,2477-04-09,2479-04-09
33111,Lambda Widget 33111,Next-gen widget,2477-04-14,2479-04-14
33112,Mu Gadget 33112,Smart gadget for home,2477-04-19,2479-04-19
33113,Nu Tool 33113,Ergonomic tool,2477-04-24,2479-04-24
33114,Xi Device 33114,Energy efficient device,2477-04-29,2479-04-29
33115,Omicron Gear 33115,Heavy-duty gear,2477-05-04,2479-05-04
33116,Pi Component 33116,Component for electronics,2477-05-09,2479-05-09
33117,Rho Module 33117,Module for automation,2477-05-14,2479-05-14
33118,Sigma Part 33118,Precision part,2477-05-19,2479-05-19
33119,Tau Accessory 33119,Accessory for gadgets,2477-05-24,2479-05-24
33120,Upsilon Unit 33120,Unit for assembly lines,2477-05-29,2479-05-29
33121,Alpha Widget 33121,High quality widget,2477-06-03,2479-06-03
33122,Beta Gadget 33122,Advanced gadget for daily use,2477-06-08,2479-06-08
33123,Gamma Tool 33123,Durable tool for professionals,2477-06-13,2479-06-13
33124,Delta Device 33124,Compact and efficient device,2477-06-18,2479-06-18
33125,Epsilon Gear 33125,Precision engineered gear,2477-06-23,2479-06-23
33126,Zeta Component 33126,Essential component for machines,2477-06-28,2479-06-28
33127,Eta Module 33127,Modular design for flexibility,2477-07-03,2479-07-03
33128,Theta Part 33128,High performance part,2477-07-08,2479-07-08
33129,Iota Accessory 33129,Accessory for multiple uses,2477-07-13,2479-07-13
33130,Kappa Unit 33130,Unit for industrial applications,2477-07-18,2479-07-18
33131,Lambda Widget 33131,Next-gen widget,2477-07-23,2479-07-23
33132,Mu Gadget 33132,Smart gadget for home,2477-07-28,2479-07-28
33133,Nu Tool 33133,Ergonomic tool,2477-08-02,2479-08-02
33134,Xi Device 33134,Energy efficient device,2477-08-07,2479-08-07
33135,Omicron Gear 33135,Heavy-duty gear,2477-08-12,2479-08-12
33136,Pi Component 33136,Component for electronics,2477-08-17,2479-08-17
33137,Rho Module 33137,Module for automation,2477-08-22,2479-08-22
33138,Sigma Part 33138,Precision part,2477-08-27,2479-08-27
33139,Tau Accessory 33139,Accessory for gadgets,2477-09-01,2479-09-01
33140,Upsilon Unit 33140,Unit for assembly lines,2477-09-06,2479-09-06
33141,Alpha Widget 33141,High quality widget,2477-09-11,2479-09-11
33142,Beta Gadget 33142,Advanced gadget for daily use,2477-09-16,2479-09-16
33143,Gamma Tool 33143,Durable tool for professionals,2477-09-21,2479-09-21
33144,Delta Device 33144,Compact and efficient device,2477-09-26,2479-09-26
33145,Epsilon Gear 33145,Precision engineered gear,2477-10-01,2479-10-01
33146,Zeta Component 33146,Essential component for machines,2477-10-06,2479-10-06
33147,Eta Module 33147,Modular design for flexibility,2477-10-11,2479-10-11
33148,Theta Part 33148,High performance part,2477-10-16,2479-10-16
33149,Iota Accessory 33149,Accessory for multiple uses,2477-10-21,2479-10-21
33150,Kappa Unit 33150,Unit for industrial applications,2477-10-26,2479-10-26
33151,Lambda Widget 33151,Next-gen widget,2477-10-31,2479-10-31
33152,Mu Gadget 33152,Smart gadget for home,2477-11-05,2479-11-05
33153,Nu Tool 33153,Ergonomic tool,2477-11-10,2479-11-10
33154,Xi Device 33154,Energy efficient device,2477-11-15,2479-11-15
33155,Omicron Gear 33155,Heavy-duty gear,2477-11-20,2479-11-20
33156,Pi Component 33156,Component for electronics,2477-11-25,2479-11-25
33157,Rho Module 33157,Module for automation,2477-11-30,2479-11-30
33158,Sigma Part 33158,Precision part,2477-12-05,2479-12-05
33159,Tau Accessory 33159,Accessory for gadgets,2477-12-10,2479-12-10
33160,Upsilon Unit 33160,Unit for assembly lines,2477-12-15,2479-12-15
33161,Alpha Widget 33161,High quality widget,2477-12-20,2479-12-20
33162,Beta Gadget 33162,Advanced gadget for daily use,2477-12-25,2479-12-25
33163,Gamma Tool 33163,Durable tool for professionals,2477-12-30,2479-12-30
33164,Delta Device 33164,Compact and efficient device,2478-01-04,2480-01-04
33165,Epsilon Gear 33165,Precision engineered gear,2478-01-09,2480-01-09
33166,Zeta Component 33166,Essential component for machines,2478-01-14,2480-01-14
33167,Eta Module 33167,Modular design for flexibility,2478-01-19,2480-01-19
33168,Theta Part 33168,High performance part,2478-01-24,2480-01-24
33169,Iota Accessory 33169,Accessory for multiple uses,2478-01-29,2480-01-29
33170,Kappa Unit 33170,Unit for industrial applications,2478-02-03,2480-02-03
33171,Lambda Widget 33171,Next-gen widget,2478-02-08,2480-02-08
33172,Mu Gadget 33172,Smart gadget for home,2478-02-13,2480-02-13
33173,Nu Tool 33173,Ergonomic tool,2478-02-18,2480-02-18
33174,Xi Device 33174,Energy efficient device,2478-02-23,2480-02-23
33175,Omicron Gear 33175,Heavy-duty gear,2478-02-28,2480-02-28
33176,Pi Component 33176,Component for electronics,2478-03-05,2480-03-05
33177,Rho Module 33177,Module for automation,2478-03-10,2480-03-10
33178,Sigma Part 33178,Precision part,2478-03-15,2480-03-15
33179,Tau Accessory 33179,Accessory for gadgets,2478-03-20,2480-03-20
33180,Upsilon Unit 33180,Unit for assembly lines,2478-03-25,2480-03-25
33181,Alpha Widget 33181,High quality widget,2478-03-30,2480-03-30
33182,Beta Gadget 33182,Advanced gadget for daily use,2478-04-04,2480-04-04
33183,Gamma Tool 33183,Durable tool for professionals,2478-04-09,2480-04-09
33184,Delta Device 33184,Compact and efficient device,2478-04-14,2480-04-14
33185,Epsilon Gear 33185,Precision engineered gear,2478-04-19,2480-04-19
33186,Zeta Component 33186,Essential component for machines,2478-04-24,2480-04-24
33187,Eta Module 33187,Modular design for flexibility,2478-04-29,2480-04-29
33188,Theta Part 33188,High performance part,2478-05-04,2480-05-04
33189,Iota Accessory 33189,Accessory for multiple uses,2478-05-09,2480-05-09
33190,Kappa Unit 33190,Unit for industrial applications,2478-05-14,2480-05-14
33191,Lambda Widget 33191,Next-gen widget,2478-05-19,2480-05-19
33192,Mu Gadget 33192,Smart gadget for home,2478-05-24,2480-05-24
33193,Nu Tool 33193,Ergonomic tool,2478-05-29,2480-05-29
33194,Xi Device 33194,Energy efficient device,2478-06-03,2480-06-03
